,price,carat,depth,table,x,y,z,city,cut,color,clarity
16832,2742,0.83,62.3,55.0,6.01,6.03,3.75,Kimberly,Ideal,J,VS2
16833,1260,0.55,61.7,54.0,5.34,5.29,3.28,Kimberly,Ideal,J,VS2
16834,2047,0.71,61.5,59.0,5.71,5.74,3.52,Kimberly,Ideal,J,VS2
16835,2442,0.85,61.7,55.0,6.08,6.11,3.76,Kimberly,Ideal,J,VS2
16836,8363,1.57,62.3,54.0,7.5,7.49,4.67,Kimberly,Ideal,J,VS2
16837,6366,1.39,60.3,57.0,7.26,7.24,4.37,Kimberly,Ideal,J,VS2
16838,9251,1.64,62.4,54.5,7.53,7.57,4.71,Kimberly,Ideal,J,VS2
16839,6052,1.22,61.0,55.0,6.92,6.96,4.23,Kimberly,Ideal,J,VS2
16840,613,0.41,62.3,54.0,4.77,4.8,2.98,Kimberly,Ideal,J,VS2
16841,13263,2.0,62.3,55.0,8.03,8.06,5.01,Kimberly,Ideal,J,VS2
16842,532,0.38,62.1,54.0,4.65,4.69,2.9,Kimberly,Ideal,J,VS2
16843,2104,0.75,61.2,56.0,5.86,5.9,3.6,Kimberly,Ideal,J,VS2
16844,6831,1.39,60.9,57.0,7.2,7.25,4.4,Kimberly,Ideal,J,VS2
16845,3255,0.9,62.5,57.0,6.16,6.26,3.88,Kimberly,Ideal,J,VS2
16846,504,0.32,62.9,56.0,4.4,4.37,2.76,Kimberly,Ideal,J,VS2
16847,4443,1.01,62.2,54.0,6.41,6.47,4.01,Kimberly,Ideal,J,VS2
16848,5451,1.24,62.8,56.0,6.83,6.8,4.28,Kimberly,Ideal,J,VS2
16849,630,0.3,61.9,56.0,4.33,4.3,2.67,Kimberly,Ideal,J,VS2
16850,5443,1.24,62.3,56.0,6.84,6.91,4.28,Kimberly,Ideal,J,VS2
16851,396,0.31,62.2,55.0,4.32,4.36,2.7,Surat,Ideal,J,VS2
16852,1324,0.58,60.9,57.0,5.38,5.4,3.28,Surat,Ideal,J,VS2
16853,2026,0.76,61.8,54.0,5.87,5.91,3.64,Surat,Ideal,J,VS2
16854,3615,1.09,62.5,55.0,6.64,6.58,4.13,Surat,Ideal,J,VS2
16855,14111,2.05,61.7,54.9,8.16,8.24,5.05,Surat,Ideal,J,VS2
16856,5925,1.27,62.9,54.0,6.87,6.9,4.33,Surat,Ideal,J,VS2
16857,5795,1.28,62.8,57.0,6.93,6.87,4.33,Surat,Ideal,J,VS2
16858,1166,0.5,62.0,56.0,5.08,5.12,3.16,Surat,Ideal,J,VS2
16859,18113,2.45,60.4,56.0,8.72,8.81,5.3,Surat,Ideal,J,VS2
16860,1196,0.58,62.8,57.0,5.33,5.28,3.33,Surat,Ideal,J,VS2
16861,16062,2.3,62.4,56.0,8.44,8.49,5.28,Surat,Ideal,J,VS2
16862,3105,0.9,59.8,56.0,6.27,6.24,3.74,Surat,Ideal,J,VS2
16863,384,0.3,62.1,56.0,4.29,4.34,2.68,Surat,Ideal,J,VS2
16864,2708,0.81,62.1,56.0,5.92,5.97,3.69,Surat,Ideal,J,VS2
16865,1151,0.52,61.4,57.0,5.17,5.21,3.19,Surat,Ideal,J,VS2
16866,8479,1.54,62.7,56.0,7.32,7.36,4.6,Surat,Ideal,J,VS2
16867,8498,1.55,61.4,55.0,7.41,7.49,4.58,Surat,Ideal,J,VS2
16868,4361,1.09,62.0,54.0,6.64,6.61,4.11,Surat,Ideal,J,VS2
16869,5862,1.35,61.4,57.0,7.1,7.13,4.37,Surat,Ideal,J,VS2
16870,613,0.41,61.7,55.0,4.8,4.82,2.97,Surat,Ideal,J,VS2
16871,2456,0.78,62.3,55.0,5.88,5.91,3.67,Surat,Ideal,J,VS2
16872,4422,1.12,60.1,57.0,6.82,6.75,4.08,Surat,Ideal,J,VS2
16873,4131,1.09,61.3,57.0,6.63,6.61,4.06,Antwerp,Ideal,J,VS2
16874,11406,1.83,62.0,56.0,7.84,7.9,4.88,Antwerp,Ideal,J,VS2
16875,642,0.39,61.2,56.0,4.71,4.74,2.89,Antwerp,Ideal,J,VS2
16876,504,0.32,62.1,54.0,4.44,4.38,2.74,Antwerp,Ideal,J,VS2
16877,7515,1.5,61.6,58.0,7.33,7.38,4.53,Antwerp,Ideal,J,VS2
16878,746,0.46,61.4,56.0,4.96,5.0,3.06,Antwerp,Ideal,J,VS2
16879,2709,0.84,61.1,57.0,6.09,6.12,3.73,Antwerp,Ideal,J,VS2
16880,14638,2.11,61.2,55.0,8.33,8.3,5.09,Antwerp,Ideal,J,VS2
16881,2001,0.75,61.5,54.0,5.87,5.9,3.62,Antwerp,Ideal,J,VS2
16882,5646,1.29,60.9,58.0,7.05,7.0,4.28,Antwerp,Ideal,J,VS2
16883,459,0.36,61.5,55.0,4.6,4.63,2.84,Antwerp,Ideal,J,VS2
16884,5285,1.27,61.8,54.0,6.95,6.98,4.31,Antwerp,Ideal,J,VS2
16885,3256,0.91,62.1,56.0,6.18,6.22,3.85,Antwerp,Ideal,J,VS2
16886,5297,1.22,62.1,58.0,6.82,6.84,4.24,Antwerp,Ideal,J,VS2
16887,4778,1.09,43.0,54.0,6.53,6.55,4.12,Antwerp,Ideal,J,VS2
16888,7809,1.56,62.4,57.0,7.39,7.46,4.63,Antwerp,Ideal,J,VS2
16889,4278,1.0,61.9,54.0,6.41,6.45,3.98,Antwerp,Ideal,J,VS2
16890,14802,2.14,62.0,54.0,8.28,8.31,5.15,Antwerp,Ideal,J,VS2
16891,16450,2.28,62.7,57.0,8.43,8.36,5.26,Antwerp,Ideal,J,VS2
16892,5606,1.27,61.6,56.1,6.94,7.0,4.29,Antwerp,Ideal,J,VS2
16893,1316,0.66,62.1,55.0,5.6,5.64,3.49,Madrid,Ideal,J,VS2
16894,7651,1.51,62.4,57.0,7.35,7.3,4.57,Madrid,Ideal,J,VS2
16895,446,0.35,61.4,55.0,4.55,4.57,2.8,Madrid,Ideal,J,VS2
16896,915,0.5,62.5,53.0,5.09,5.12,3.19,Madrid,Ideal,J,VS2
16897,4619,1.17,62.1,56.0,6.8,6.75,4.21,Madrid,Ideal,J,VS2
16898,2741,0.82,61.6,56.0,6.0,6.04,3.71,Madrid,Ideal,J,VS2
16899,2257,0.77,62.5,57.0,5.8,5.91,3.66,Madrid,Ideal,J,VS2
16900,599,0.4,62.2,54.0,4.75,4.8,2.97,Madrid,Ideal,J,VS2
16901,5459,1.06,61.4,56.0,6.55,6.6,4.04,Madrid,Ideal,J,VS2
16902,2101,0.73,62.3,55.0,5.74,5.78,3.59,Madrid,Ideal,J,VS2
16903,2025,0.75,62.3,57.0,5.84,5.81,3.63,Madrid,Ideal,J,VS2
16904,2241,0.83,61.5,57.0,6.08,6.03,3.72,Madrid,Ideal,J,VS2
16905,393,0.32,62.1,54.0,4.38,4.44,2.74,London,Ideal,J,VS2
16906,5125,1.15,60.7,55.0,6.77,6.83,4.13,London,Ideal,J,VS2
16907,11500,2.07,62.2,56.0,8.2,8.16,5.09,London,Ideal,J,VS2
16908,3326,0.96,61.5,57.0,6.32,6.36,3.9,London,Ideal,J,VS2
16909,2026,0.76,61.7,56.0,5.85,5.88,3.62,London,Ideal,J,VS2
16910,4986,1.23,61.8,56.0,6.87,6.81,4.23,London,Ideal,J,VS2
16911,2292,0.77,61.9,54.0,5.89,5.94,3.66,London,Ideal,J,VS2
16912,5707,1.21,62.5,57.0,6.79,6.74,4.23,London,Ideal,J,VS2
16913,2455,0.81,62.1,56.0,5.94,5.97,3.7,London,Ideal,J,VS2
16914,9414,1.7,62.5,57.0,7.6,7.63,4.76,Luxembourg,Ideal,J,VS2
16915,413,0.32,62.3,55.3,4.36,4.37,2.72,Luxembourg,Ideal,J,VS2
16916,1874,0.7,61.8,53.0,5.73,5.76,3.55,Luxembourg,Ideal,J,VS2
16917,1974,0.7,61.9,57.0,5.65,5.69,3.51,Luxembourg,Ideal,J,VS2
16918,875,0.5,61.7,57.0,5.09,5.12,3.15,Luxembourg,Ideal,J,VS2
16919,491,0.3,61.9,56.0,4.3,4.33,2.67,Luxembourg,Ideal,J,VS2
16920,1874,0.7,62.6,57.0,5.64,5.67,3.54,Luxembourg,Ideal,J,VS2
16921,5275,1.21,62.6,54.2,6.79,6.81,4.26,Luxembourg,Ideal,J,VS2
16922,7550,1.53,61.4,58.0,7.35,7.43,4.54,Luxembourg,Ideal,J,VS2
16923,409,0.32,61.5,53.0,4.44,4.47,2.74,Luxembourg,Ideal,J,VS2
16924,1280,0.56,61.9,57.0,5.29,5.31,3.28,Luxembourg,Ideal,J,VS2
16925,1094,0.56,61.7,54.0,5.31,5.36,3.29,Luxembourg,Ideal,J,VS2
16926,4485,1.02,62.0,56.0,6.42,6.45,3.99,Luxembourg,Ideal,J,VS2
16927,8217,1.51,62.0,56.0,7.3,7.34,4.54,Luxembourg,Ideal,J,VS2
16928,706,0.43,61.9,55.5,4.81,4.84,2.99,Amsterdam,Ideal,J,VS1
16929,5808,1.32,62.5,57.0,7.0,7.04,4.39,Amsterdam,Ideal,J,VS1
16930,1240,0.54,61.0,56.1,5.25,5.28,3.21,Amsterdam,Ideal,J,VS1
16931,4032,1.0,62.3,56.0,6.43,6.38,3.99,Amsterdam,Ideal,J,VS1
16932,8275,1.41,61.6,56.0,7.19,7.22,4.44,Amsterdam,Ideal,J,VS1
16933,648,0.41,61.5,55.0,4.77,4.79,2.94,Amsterdam,Ideal,J,VS1
16934,664,0.42,61.4,55.0,4.83,4.85,2.97,Amsterdam,Ideal,J,VS1
16935,5852,1.33,61.3,57.0,7.08,7.11,4.35,Amsterdam,Ideal,J,VS1
16936,464,0.34,62.0,54.0,4.52,4.55,2.81,Zurich,Ideal,J,VS1
16937,3281,0.93,62.3,56.0,6.26,6.22,3.89,Zurich,Ideal,J,VS1
16938,723,0.42,62.7,57.0,4.75,4.79,2.99,Zurich,Ideal,J,VS1
16939,16465,2.59,61.7,56.0,8.83,8.77,5.43,Zurich,Ideal,J,VS1
16940,2161,0.75,61.9,56.0,5.81,5.85,3.61,Zurich,Ideal,J,VS1
16941,16397,2.02,61.8,57.0,8.06,8.13,5.0,Zurich,Ideal,J,VS1
16942,3863,0.91,61.9,56.0,6.19,6.22,3.85,Zurich,Ideal,J,VS1
16943,2107,0.7,61.4,55.0,5.72,5.75,3.53,Zurich,Ideal,J,VS1
16944,8067,1.51,61.6,58.0,7.35,7.43,4.55,Zurich,Ideal,J,VS1
16945,557,0.33,62.1,55.0,4.44,4.41,2.75,Zurich,Ideal,J,VS1
16946,1569,0.61,61.1,56.0,5.44,5.49,3.33,Zurich,Ideal,J,VS1
16947,641,0.4,60.4,56.0,4.77,4.8,2.89,Zurich,Ideal,J,VS1
16948,3332,0.92,62.4,56.0,6.23,6.19,3.88,Las Vegas,Ideal,J,VS1
16949,1218,0.53,61.4,55.2,5.2,5.22,3.2,Las Vegas,Ideal,J,VS1
16950,15613,2.15,60.9,55.0,8.35,8.39,5.1,Las Vegas,Ideal,J,VS1
16951,506,0.3,59.7,57.0,4.4,4.37,2.62,Las Vegas,Ideal,J,VS1
16952,5182,1.18,61.4,56.0,6.79,6.82,4.18,Las Vegas,Ideal,J,VS1
16953,17365,2.39,62.1,57.0,8.53,8.57,5.31,Las Vegas,Ideal,J,VS1
16954,5676,1.29,62.0,57.0,6.92,6.98,4.31,Las Vegas,Ideal,J,VS1
16955,2121,0.73,62.0,53.0,5.78,5.82,3.6,Las Vegas,Ideal,J,VS1
16956,674,0.41,61.6,55.1,4.75,4.8,2.95,Las Vegas,Ideal,J,VS1
16957,830,0.41,62.1,56.0,4.79,4.75,2.96,Las Vegas,Ideal,J,VS1
16958,8687,1.52,62.8,54.3,7.32,7.35,4.61,Las Vegas,Ideal,J,VS1
16959,2307,0.76,61.9,54.0,5.88,5.84,3.63,Las Vegas,Ideal,J,VS1
16960,483,0.35,62.6,53.7,4.51,4.54,2.83,Las Vegas,Ideal,J,VS1
16961,17891,2.32,62.5,54.5,8.44,8.47,5.28,Las Vegas,Ideal,J,VS1
16962,663,0.42,60.9,57.0,4.83,4.86,2.95,New York City,Ideal,J,VS1
16963,624,0.37,62.6,57.0,4.57,4.54,2.85,New York City,Ideal,J,VS1
16964,9819,1.63,61.8,56.0,7.53,7.58,4.67,New York City,Ideal,J,VS1
16965,647,0.41,60.2,57.0,4.81,4.85,2.91,New York City,Ideal,J,VS1
16966,2000,0.7,62.8,56.0,5.64,5.66,3.55,New York City,Ideal,J,VS1
16967,6334,1.3,62.3,57.0,7.06,6.97,4.37,New York City,Ideal,J,VS1
16968,1330,0.59,58.7,56.0,5.52,5.48,3.23,New York City,Ideal,J,VS1
16969,4466,1.0,61.1,57.0,6.43,6.48,3.95,New York City,Ideal,J,VS1
16970,8828,1.84,62.4,56.0,7.84,7.8,4.89,New York City,Ideal,J,VS1
16971,605,0.38,62.2,55.7,4.63,4.65,2.89,New York City,Ideal,J,VS1
16972,2300,0.75,62.9,57.0,5.74,5.81,3.63,New York City,Ideal,J,VS1
16973,1932,0.71,61.9,55.0,5.69,5.75,3.54,New York City,Ideal,J,VS1
16974,8207,1.54,62.0,53.0,7.41,7.49,4.62,New York City,Ideal,J,VS1
16975,851,0.42,60.9,57.0,4.86,4.83,2.95,New York City,Ideal,J,VS1
16976,6332,1.26,62.2,58.0,6.88,6.92,4.29,Paris,Ideal,J,VS1
16977,16592,2.28,62.6,54.2,8.37,8.41,5.25,Paris,Ideal,J,VS1
16978,8943,1.53,62.4,54.0,7.34,7.38,4.59,Paris,Ideal,J,VS1
16979,606,0.4,61.3,56.0,4.77,4.79,2.93,Paris,Ideal,J,VS1
16980,1657,0.7,61.6,57.0,5.72,5.77,3.54,Paris,Ideal,J,VS1
16981,5604,1.21,61.8,56.2,6.78,6.86,4.2,Paris,Ideal,J,VS1
16982,1082,0.5,62.5,57.0,5.06,5.09,3.17,Paris,Ideal,J,VS1
16983,631,0.4,62.6,55.0,4.71,4.75,2.96,Paris,Ideal,J,VS1
16984,648,0.41,62.7,54.0,4.75,4.79,2.99,Paris,Ideal,J,VS1
16985,988,0.51,61.6,54.0,5.14,5.18,3.18,Tel Aviv,Ideal,J,VS1
16986,3528,1.05,60.6,56.0,6.59,6.55,3.98,Tel Aviv,Ideal,J,VS1
16987,18462,2.16,61.4,55.0,8.34,8.27,5.1,Tel Aviv,Ideal,J,VS1
16988,674,0.41,62.2,54.5,4.75,4.76,2.96,Tel Aviv,Ideal,J,VS1
16989,5885,1.27,61.4,59.0,6.95,6.97,4.27,Tel Aviv,Ideal,J,VS1
16990,830,0.41,60.2,57.0,4.85,4.81,2.91,Tel Aviv,Ideal,J,VS1
16991,8848,1.54,62.2,59.0,7.34,7.38,4.58,Tel Aviv,Ideal,J,VS1
16992,8925,1.59,62.1,55.0,7.47,7.51,4.65,Dubai,Ideal,J,VS1
16993,1134,0.5,61.4,58.0,5.14,5.09,3.15,Dubai,Ideal,J,VS1
16994,478,0.35,61.5,56.0,4.56,4.58,2.81,Dubai,Ideal,J,VS1
16995,9494,1.59,61.3,57.0,7.5,7.55,4.61,Dubai,Ideal,J,VS1
16996,434,0.33,62.1,55.0,4.41,4.44,2.75,Dubai,Ideal,J,VS1
16997,394,0.3,59.7,57.0,4.37,4.4,2.62,Dubai,Ideal,J,VS1
16998,10011,1.6,62.0,53.0,7.57,7.56,4.69,Dubai,Ideal,J,VS1
16999,8904,1.6,62.1,57.0,7.46,7.54,4.66,Dubai,Ideal,J,VS1
17000,8608,1.52,62.3,58.0,7.32,7.35,4.57,Kimberly,Ideal,J,VS1
17001,5040,1.2,61.8,55.0,6.81,6.76,4.19,Kimberly,Ideal,J,VS1
17002,5534,1.2,61.3,56.0,6.83,6.87,4.2,Kimberly,Ideal,J,VS1
17003,645,0.38,62.0,53.0,4.66,4.7,2.9,Kimberly,Ideal,J,VS1
17004,2365,0.78,61.9,57.0,5.88,5.91,3.65,Kimberly,Ideal,J,VS1
17005,6010,1.34,62.0,57.0,7.12,7.04,4.39,Kimberly,Ideal,J,VS1
17006,10778,1.71,62.4,56.0,7.63,7.59,4.75,Kimberly,Ideal,J,VS1
17007,442,0.32,62.0,54.7,4.39,4.42,2.73,Kimberly,Ideal,J,VS1
17008,984,0.5,63.0,56.0,5.08,5.05,3.19,Kimberly,Ideal,J,VS1
17009,9404,1.56,61.9,55.0,7.44,7.46,4.61,Kimberly,Ideal,J,VS1
17010,2112,0.72,62.7,57.0,5.74,5.71,3.59,Kimberly,Ideal,J,VS1
17011,8678,1.51,61.8,59.0,7.36,7.39,4.56,Kimberly,Ideal,J,VS1
17012,775,0.41,62.2,55.0,4.79,4.76,2.97,Kimberly,Ideal,J,VS1
17013,4144,1.0,62.3,56.0,6.43,6.38,3.99,Kimberly,Ideal,J,VS1
17014,456,0.33,61.9,54.3,4.45,4.47,2.76,Kimberly,Ideal,J,VS1
17015,4854,1.11,61.7,57.0,6.67,6.72,4.13,Surat,Ideal,J,VS1
17016,5324,1.21,62.3,55.0,6.81,6.86,4.26,Surat,Ideal,J,VS1
17017,340,0.23,62.8,56.0,3.93,3.9,2.46,Surat,Ideal,J,VS1
17018,3175,0.9,62.5,55.0,6.18,6.14,3.85,Surat,Ideal,J,VS1
17019,5392,1.14,61.5,57.0,6.7,6.73,4.13,Surat,Ideal,J,VS1
17020,6190,1.33,62.4,55.0,7.02,7.05,4.39,Surat,Ideal,J,VS1
17021,11150,1.77,62.2,56.0,7.77,7.73,4.82,Surat,Ideal,J,VS1
17022,411,0.3,62.2,57.0,4.27,4.28,2.66,Surat,Ideal,J,VS1
17023,8170,1.51,61.9,58.0,7.28,7.33,4.52,Surat,Ideal,J,VS1
17024,424,0.31,62.1,55.0,4.35,4.38,2.71,Surat,Ideal,J,VS1
17025,8763,1.56,62.5,56.0,7.38,7.46,4.64,Surat,Ideal,J,VS1
17026,5152,1.15,61.5,55.0,6.81,6.76,4.17,Surat,Ideal,J,VS1
17027,658,0.4,62.2,54.3,4.73,4.75,2.95,Surat,Ideal,J,VS1
17028,6118,1.33,61.3,57.0,7.11,7.08,4.35,Surat,Ideal,J,VS1
17029,8524,1.51,61.9,56.0,7.41,7.35,4.57,Surat,Ideal,J,VS1
17030,451,0.33,61.6,54.0,4.5,4.52,2.78,Surat,Ideal,J,VS1
17031,11194,1.74,61.1,56.0,7.85,7.79,4.78,Surat,Ideal,J,VS1
17032,413,0.34,61.9,55.0,4.5,4.54,2.8,Surat,Ideal,J,VS1
17033,810,0.4,62.6,55.0,4.75,4.71,2.96,Surat,Ideal,J,VS1
17034,4116,1.05,62.8,57.0,6.45,6.41,4.04,Antwerp,Ideal,J,VS1
17035,424,0.31,61.2,55.0,4.37,4.39,2.68,Antwerp,Ideal,J,VS1
17036,2006,0.72,62.7,57.0,5.71,5.74,3.59,Antwerp,Ideal,J,VS1
17037,429,0.31,61.7,55.1,4.36,4.39,2.7,Antwerp,Ideal,J,VS1
17038,421,0.32,61.3,57.0,4.41,4.43,2.71,Antwerp,Ideal,J,VS1
17039,15231,2.02,61.9,58.0,8.06,8.1,5.0,Antwerp,Ideal,J,VS1
17040,15714,2.16,61.4,59.0,8.27,8.33,5.1,Antwerp,Ideal,J,VS1
17041,15172,2.09,61.2,59.0,8.31,8.22,5.06,Antwerp,Ideal,J,VS1
17042,679,0.43,62.1,55.0,4.84,4.86,3.01,Antwerp,Ideal,J,VS1
17043,604,0.41,62.2,55.0,4.76,4.79,2.97,Antwerp,Ideal,J,VS1
17044,1832,0.72,62.3,55.0,5.77,5.69,3.57,Antwerp,Ideal,J,VS1
17045,373,0.3,62.6,53.0,4.28,4.32,2.69,Antwerp,Ideal,J,VS1
17046,703,0.41,62.7,56.0,4.73,4.77,2.98,Antwerp,Ideal,J,VS1
17047,624,0.37,62.4,55.0,4.64,4.59,2.88,Antwerp,Ideal,J,VS1
17048,3296,0.91,60.7,57.0,6.26,6.23,3.79,Antwerp,Ideal,J,VS1
17049,5242,1.17,62.5,57.0,6.68,6.63,4.16,Antwerp,Ideal,J,VS1
17050,8298,1.51,61.3,61.0,7.34,7.4,4.52,Antwerp,Ideal,J,VS1
17051,487,0.37,62.6,57.0,4.54,4.57,2.85,Antwerp,Ideal,J,VS1
17052,648,0.41,61.3,57.0,4.81,4.84,2.96,Madrid,Ideal,J,VS1
17053,10821,1.71,61.6,57.0,7.67,7.62,4.71,Madrid,Ideal,J,VS1
17054,2456,0.84,62.0,55.0,6.07,6.06,3.76,Madrid,Ideal,J,VS1
17055,469,0.34,61.9,53.9,4.5,4.53,2.79,Madrid,Ideal,J,VS1
17056,17829,2.36,61.6,57.0,8.6,8.55,5.28,Madrid,Ideal,J,VS1
17057,2626,0.81,62.3,57.0,5.93,5.98,3.71,Madrid,Ideal,J,VS1
17058,5008,1.27,62.0,57.0,6.96,6.92,4.3,London,Ideal,J,VS1
17059,5182,1.18,61.7,56.0,6.79,6.82,4.2,London,Ideal,J,VS1
17060,7740,1.52,61.3,55.0,7.42,7.39,4.54,London,Ideal,J,VS1
17061,11711,1.71,62.1,55.0,7.73,7.65,4.78,London,Ideal,J,VS1
17062,703,0.43,61.7,58.0,4.8,4.84,2.98,London,Ideal,J,VS1
17063,3418,0.9,62.1,57.0,6.16,6.18,3.83,London,Ideal,J,VS1
17064,2085,0.71,62.3,55.0,5.7,5.73,3.56,London,Ideal,J,VS1
17065,1324,0.58,61.9,58.0,5.31,5.35,3.3,London,Ideal,J,VS1
17066,2426,0.78,61.4,57.0,5.9,5.93,3.63,London,Ideal,J,VS1
17067,10309,1.71,62.4,56.0,7.59,7.63,4.75,Luxembourg,Ideal,J,VS1
17068,429,0.31,61.9,54.7,4.34,4.36,2.69,Luxembourg,Ideal,J,VS1
17069,5339,1.14,61.6,56.0,6.71,6.73,4.14,Luxembourg,Ideal,J,VS1
17070,3587,0.9,61.6,55.0,6.24,6.27,3.85,Luxembourg,Ideal,J,VS1
17071,6449,1.33,62.5,58.0,6.99,7.03,4.38,Luxembourg,Ideal,J,VS1
17072,3267,0.91,60.7,57.0,6.23,6.26,3.79,Luxembourg,Ideal,J,VS1
17073,6100,1.23,62.2,55.0,6.83,6.86,4.26,Luxembourg,Ideal,J,VS1
17074,2034,0.71,61.9,55.0,5.75,5.69,3.54,Luxembourg,Ideal,J,VS1
17075,633,0.4,62.1,53.0,4.75,4.78,2.96,Luxembourg,Ideal,J,VS1
17076,648,0.41,62.4,55.0,4.75,4.77,2.97,Luxembourg,Ideal,J,VS1
17077,890,0.43,62.4,56.0,4.84,4.87,3.03,Amsterdam,Ideal,J,IF
17078,489,0.3,61.5,56.0,4.32,4.33,2.66,Zurich,Ideal,J,IF
17079,17327,2.04,61.5,58.0,8.11,8.14,5.0,New York City,Ideal,J,IF
17080,1063,0.4,62.4,56.0,4.74,4.71,2.95,New York City,Ideal,J,IF
17081,5519,1.16,60.6,56.0,6.79,6.86,4.14,New York City,Ideal,J,IF
17082,569,0.35,61.8,53.0,4.58,4.61,2.84,Paris,Ideal,J,IF
17083,489,0.3,61.5,57.0,4.29,4.36,2.66,Paris,Ideal,J,IF
17084,758,0.4,62.5,56.0,4.7,4.74,2.95,Tel Aviv,Ideal,J,IF
17085,569,0.35,61.8,55.0,4.54,4.56,2.81,Kimberly,Ideal,J,IF
17086,1385,0.52,62.1,56.0,5.18,5.12,3.2,Surat,Ideal,J,IF
17087,601,0.37,61.9,54.0,4.63,4.68,2.88,Surat,Ideal,J,IF
17088,1063,0.4,62.6,56.0,4.75,4.71,2.96,Surat,Ideal,J,IF
17089,2279,0.72,62.0,55.0,5.74,5.77,3.57,Antwerp,Ideal,J,IF
17090,1221,0.46,61.8,56.0,4.98,4.95,3.07,London,Ideal,J,IF
17091,828,0.4,62.6,56.0,4.71,4.75,2.96,Luxembourg,Ideal,J,IF
17092,464,0.3,60.4,57.0,4.36,4.38,2.64,Amsterdam,Ideal,J,VVS1
17093,1018,0.46,61.8,56.0,4.97,4.93,3.06,Amsterdam,Ideal,J,VVS1
17094,2139,0.72,62.4,58.0,5.71,5.76,3.58,Amsterdam,Ideal,J,VVS1
17095,994,0.41,62.0,57.0,4.79,4.73,2.95,Amsterdam,Ideal,J,VVS1
17096,1239,0.54,62.2,54.0,5.23,5.25,3.26,Zurich,Ideal,J,VVS1
17097,775,0.41,61.2,57.0,4.79,4.82,2.94,Las Vegas,Ideal,J,VVS1
17098,9814,1.5,62.2,59.0,7.3,7.32,4.55,Tel Aviv,Ideal,J,VVS1
17099,540,0.35,62.1,53.0,4.53,4.55,2.82,Tel Aviv,Ideal,J,VVS1
17100,494,0.32,60.8,56.0,4.47,4.48,2.72,Dubai,Ideal,J,VVS1
17101,704,0.4,62.4,54.0,4.73,4.75,2.96,Kimberly,Ideal,J,VVS1
17102,494,0.32,62.3,54.0,4.41,4.43,2.75,Kimberly,Ideal,J,VVS1
17103,775,0.41,62.0,57.0,4.73,4.79,2.95,Surat,Ideal,J,VVS1
17104,978,0.45,61.9,56.0,4.93,4.95,3.06,Surat,Ideal,J,VVS1
17105,994,0.41,61.2,57.0,4.82,4.79,2.94,Surat,Ideal,J,VVS1
17106,1692,0.61,60.9,56.0,5.45,5.51,3.34,Antwerp,Ideal,J,VVS1
17107,461,0.31,62.4,54.0,4.32,4.35,2.7,Antwerp,Ideal,J,VVS1
17108,953,0.46,61.8,56.0,4.93,4.97,3.06,Antwerp,Ideal,J,VVS1
17109,1136,0.4,61.9,56.0,4.74,4.79,2.95,Antwerp,Ideal,J,VVS1
17110,6918,1.29,61.2,56.0,7.01,7.05,4.3,London,Ideal,J,VVS1
17111,10357,1.58,61.5,56.0,7.48,7.5,4.61,London,Ideal,J,VVS1
17112,1945,0.7,61.6,58.0,5.69,5.71,3.51,Luxembourg,Ideal,J,VVS1
17113,2249,0.72,62.5,56.0,5.71,5.74,3.58,Luxembourg,Ideal,J,VVS1
17114,6186,1.26,61.4,60.0,6.92,6.95,4.26,Luxembourg,Ideal,J,VVS1
17115,12814,2.01,62.1,56.0,8.06,8.13,5.03,Amsterdam,Ideal,J,SI2
17116,4666,1.24,61.6,57.0,6.89,6.87,4.24,Amsterdam,Ideal,J,SI2
17117,5358,1.34,62.0,56.0,7.09,7.03,4.38,Zurich,Ideal,J,SI2
17118,3982,1.01,59.0,59.0,6.57,6.61,3.89,Zurich,Ideal,J,SI2
17119,4054,1.03,62.4,56.0,6.44,6.48,4.03,Zurich,Ideal,J,SI2
17120,4101,1.11,62.6,54.0,6.61,6.64,4.15,Zurich,Ideal,J,SI2
17121,1767,0.7,61.4,55.0,5.72,5.75,3.52,Zurich,Ideal,J,SI2
17122,4516,1.2,62.5,57.0,6.8,6.74,4.23,Las Vegas,Ideal,J,SI2
17123,6091,1.37,62.2,55.0,7.07,7.11,4.41,Las Vegas,Ideal,J,SI2
17124,15430,2.47,62.1,57.0,8.64,8.57,5.34,New York City,Ideal,J,SI2
17125,1832,0.7,60.9,57.0,5.72,5.76,3.49,New York City,Ideal,J,SI2
17126,4126,1.05,62.3,54.0,6.52,6.55,4.07,New York City,Ideal,J,SI2
17127,11314,2.02,62.7,56.9,8.03,8.07,5.05,New York City,Ideal,J,SI2
17128,4624,1.1,60.1,57.0,6.77,6.74,4.06,Paris,Ideal,J,SI2
17129,5158,1.23,62.4,58.0,6.79,6.86,4.26,Paris,Ideal,J,SI2
17130,3801,1.01,61.6,55.0,6.5,6.45,3.99,Paris,Ideal,J,SI2
17131,4744,1.2,63.3,54.0,6.78,6.72,4.27,Paris,Ideal,J,SI2
17132,7771,1.77,62.0,56.0,7.78,7.74,4.81,Paris,Ideal,J,SI2
17133,4212,1.14,61.5,57.0,6.73,6.77,4.15,Paris,Ideal,J,SI2
17134,5273,1.34,62.5,57.0,7.0,7.08,4.4,Tel Aviv,Ideal,J,SI2
